127.0.0.1 - - [30/Aug/2026:15:20:25 +0200] "GET /api/v1/info HTTP/1.1" 200 763 "-" "curl/8.7.1"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/44 HTTP/1.1" 200 703 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/44/comments HTTP/1.1" 200 3 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/45 HTTP/1.1" 200 703 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/45/comments HTTP/1.1" 200 3 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/46 HTTP/1.1" 200 700 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/46/comments HTTP/1.1" 200 3 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/47 HTTP/1.1" 200 700 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/47/comments HTTP/1.1" 200 3 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/48 HTTP/1.1" 200 700 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/48/comments HTTP/1.1" 200 3 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/49 HTTP/1.1" 200 700 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/49/comments HTTP/1.1" 200 3 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/50 HTTP/1.1" 200 700 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/50/comments HTTP/1.1" 200 3 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/51 HTTP/1.1" 200 700 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/51/comments HTTP/1.1" 200 3 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/52 HTTP/1.1" 200 700 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/52/comments HTTP/1.1" 200 3 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/53 HTTP/1.1" 200 700 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/53/comments HTTP/1.1" 200 3 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/54 HTTP/1.1" 200 700 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/54/comments HTTP/1.1" 200 3 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/55 HTTP/1.1" 200 703 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/55/comments HTTP/1.1" 200 3 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/56 HTTP/1.1" 200 703 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/56/comments HTTP/1.1" 200 3 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/57 HTTP/1.1" 200 703 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/57/comments HTTP/1.1" 200 3 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/58 HTTP/1.1" 200 703 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/58/comments HTTP/1.1" 200 3 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/59 HTTP/1.1" 200 703 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/59/comments HTTP/1.1" 200 3 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/60 HTTP/1.1" 200 703 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/60/comments HTTP/1.1" 200 3 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/61 HTTP/1.1" 200 700 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/61/comments HTTP/1.1" 200 3 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/62 HTTP/1.1" 200 700 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/62/comments HTTP/1.1" 200 3 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/63 HTTP/1.1" 200 700 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/63/comments HTTP/1.1" 200 3 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/64 HTTP/1.1" 200 700 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/64/comments HTTP/1.1" 200 3 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/65 HTTP/1.1" 200 700 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/65/comments HTTP/1.1" 200 3 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/66 HTTP/1.1" 200 700 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/66/comments HTTP/1.1" 200 3 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/67 HTTP/1.1" 200 700 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/67/comments HTTP/1.1" 200 3 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/68 HTTP/1.1" 200 700 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/68/comments HTTP/1.1" 200 3 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/69 HTTP/1.1" 200 700 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/69/comments HTTP/1.1" 200 3 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/70 HTTP/1.1" 200 703 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/70/comments HTTP/1.1" 200 3 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/71 HTTP/1.1" 200 703 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/71/comments HTTP/1.1" 200 3 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/72 HTTP/1.1" 200 703 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/72/comments HTTP/1.1" 200 3 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/73 HTTP/1.1" 200 703 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/73/comments HTTP/1.1" 200 3 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/74 HTTP/1.1" 200 703 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/74/comments HTTP/1.1" 200 3 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/75 HTTP/1.1" 200 703 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/75/comments HTTP/1.1" 200 3 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/projects HTTP/1.1" 200 10818 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/user HTTP/1.1" 200 529 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/all HTTP/1.1" 400 62 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/projects/2 HTTP/1.1" 200 1554 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/projects/2/views HTTP/1.1" 200 1131 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/projects/2/projectusers HTTP/1.1" 200 109 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/projects/3 HTTP/1.1" 200 1558 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/projects/3/views HTTP/1.1" 200 1134 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/projects/3/projectusers HTTP/1.1" 200 109 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/projects/4 HTTP/1.1" 200 1560 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/projects/4/views HTTP/1.1" 200 1134 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/projects/4/projectusers HTTP/1.1" 200 109 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/projects/5 HTTP/1.1" 200 1560 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/projects/5/views HTTP/1.1" 200 1134 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/projects/5/projectusers HTTP/1.1" 200 109 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/projects/6 HTTP/1.1" 200 1554 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/projects/6/views HTTP/1.1" 200 1134 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/projects/6/projectusers HTTP/1.1" 200 109 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/1 HTTP/1.1" 200 699 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/1/comments HTTP/1.1" 200 3 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/2 HTTP/1.1" 200 699 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/2/comments HTTP/1.1" 200 3 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/3 HTTP/1.1" 200 699 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/3/comments HTTP/1.1" 200 3 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/4 HTTP/1.1" 200 699 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/4/comments HTTP/1.1" 200 3 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/5 HTTP/1.1" 200 699 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/5/comments HTTP/1.1" 200 3 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/6 HTTP/1.1" 200 699 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/6/comments HTTP/1.1" 200 3 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/7 HTTP/1.1" 200 699 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/7/comments HTTP/1.1" 200 3 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/8 HTTP/1.1" 200 699 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/8/comments HTTP/1.1" 200 3 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/9 HTTP/1.1" 200 699 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/9/comments HTTP/1.1" 200 3 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/10 HTTP/1.1" 200 703 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/10/comments HTTP/1.1" 200 3 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/11 HTTP/1.1" 200 703 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/11/comments HTTP/1.1" 200 3 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/12 HTTP/1.1" 200 703 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/12/comments HTTP/1.1" 200 3 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/13 HTTP/1.1" 200 703 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/13/comments HTTP/1.1" 200 3 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/14 HTTP/1.1" 200 703 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/14/comments HTTP/1.1" 200 3 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/15 HTTP/1.1" 200 703 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/15/comments HTTP/1.1" 200 3 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/16 HTTP/1.1" 200 700 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/16/comments HTTP/1.1" 200 3 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/17 HTTP/1.1" 200 700 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/17/comments HTTP/1.1" 200 3 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/18 HTTP/1.1" 200 700 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/18/comments HTTP/1.1" 200 3 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/19 HTTP/1.1" 200 700 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/19/comments HTTP/1.1" 200 3 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/20 HTTP/1.1" 200 700 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/20/comments HTTP/1.1" 200 3 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/21 HTTP/1.1" 200 700 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/21/comments HTTP/1.1" 200 3 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/22 HTTP/1.1" 200 700 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/22/comments HTTP/1.1" 200 3 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/23 HTTP/1.1" 200 700 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/23/comments HTTP/1.1" 200 3 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/24 HTTP/1.1" 200 700 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/24/comments HTTP/1.1" 200 3 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/25 HTTP/1.1" 200 703 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/25/comments HTTP/1.1" 200 3 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/26 HTTP/1.1" 200 703 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/26/comments HTTP/1.1" 200 3 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/27 HTTP/1.1" 200 703 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/27/comments HTTP/1.1" 200 3 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/28 HTTP/1.1" 200 703 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/28/comments HTTP/1.1" 200 3 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/29 HTTP/1.1" 200 703 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/29/comments HTTP/1.1" 200 3 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/30 HTTP/1.1" 200 703 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/30/comments HTTP/1.1" 200 3 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/31 HTTP/1.1" 200 700 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/31/comments HTTP/1.1" 200 3 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/32 HTTP/1.1" 200 700 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/32/comments HTTP/1.1" 200 3 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/33 HTTP/1.1" 200 700 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/33/comments HTTP/1.1" 200 3 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/34 HTTP/1.1" 200 700 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/34/comments HTTP/1.1" 200 3 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/35 HTTP/1.1" 200 700 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/35/comments HTTP/1.1" 200 3 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/36 HTTP/1.1" 200 700 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/36/comments HTTP/1.1" 200 3 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/37 HTTP/1.1" 200 700 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/37/comments HTTP/1.1" 200 3 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/38 HTTP/1.1" 200 700 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/38/comments HTTP/1.1" 200 3 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/39 HTTP/1.1" 200 700 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/39/comments HTTP/1.1" 200 3 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/40 HTTP/1.1" 200 703 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/40/comments HTTP/1.1" 200 3 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/41 HTTP/1.1" 200 703 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/41/comments HTTP/1.1" 200 3 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/42 HTTP/1.1" 200 703 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/42/comments HTTP/1.1" 200 3 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/43 HTTP/1.1" 200 703 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/43/comments HTTP/1.1" 200 3 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/44 HTTP/1.1" 200 703 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/44/comments HTTP/1.1" 200 3 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/45 HTTP/1.1" 200 703 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/45/comments HTTP/1.1" 200 3 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/46 HTTP/1.1" 200 700 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/46/comments HTTP/1.1" 200 3 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/47 HTTP/1.1" 200 700 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/47/comments HTTP/1.1" 200 3 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/48 HTTP/1.1" 200 700 "-" "collaudo-shadow/1.0"
127.0.0.1 - - [30/Aug/2026:15:20:41 +0200] "GET /api/v1/tasks/48/comments HTTP/1.1" 200 3 "-" "collaudo-shadow/1.0"
